Destination_Batch,Source_Batch,Gallons_Contributed,Destination_Current_Volume,Destination_Is_On_Hand,Destination_Has_Left
PCASAU250318,,0,0.0,False,True
CCHA1225B45A,CCHA12250004,0.0,0.0,False,True
CGRE122427D1,,0,0.0,False,False
CWHRPT250009,,0,0.0,False,False
CSYR08254202,,0,0.0,False,False
CMOU122527R1,,0,0.0,False,True
CCAS0825E103,,0,0.0,False,False
CSYR0022UA05,,0,0.0,False,False
CWHRTD250009,,0,0.0,False,False
CCHAAR25INSA,CCHAAR250001,0.0,0.0,False,True
CCAFDN2504R1,,0,0.0,False,True
CSABCV240001,,0,0.0,False,False
CCASCV22BB04,,0,0.0,False,False
CWHRCV24B001,,0,0.0,False,False
PCHACK250005,,0,0.0,False,True
UPEV15250601,,0,0.0,False,False
JMERCV23FB01,,0,0.0,False,True
JCASKE2503-T,,0,0.0,False,False
CCASMP258547,,0,0.0,False,True
CCHAAR250001,,0,0.0,False,True
CSYR08253802,,0,0.0,False,False
CCHACK250008,,0,0.0,False,True
CSYR0025IW12,,0,0.0,False,False
CCASMP25E9A5,,0,0.0,False,False
GWR25-054-0029,GWR25-054-0039,0.0,0.0,False,False
QMER08250002,,0,0.0,False,False
CCASSE249AR1,,0,0.0,False,True
PMERFS250436,,0,0.0,False,False
CWHRTD250011,,0,0.0,False,False
CCHACV24B001,,0,0.0,False,False
GSYR25-054-0018,GSYR25-054-0001,0.0,0.0,False,True
PSYR0021RP12,,0,0.0,False,False
CWHRUF250003,,0,0.0,False,False
QCAS1423A002,,0,0.0,False,False
CSABCY250003,,0,0.0,False,False
CCASMP25E9D5,,0,0.0,False,False
PCHAKN23IW01,,0,0.0,False,False
GSYR25-054-0012,,0,0.0,False,True
CMERFS250502,,0,0.0,False,False
QCASMS250004,,0,0.0,False,False
CWHRFL250002,,0,0.0,False,False
PSABAV250002,,0,0.0,False,False
CCHAUF250015,,0,0.0,False,True
QMER14231003,,0,0.0,False,False
CCAFMP25E013,,0,0.0,False,False
CRED0024HTSL,,0,0.0,False,True
CWHREG253805,,0,0.0,False,True
PWHW0025LEE2,,0,0.0,False,False
CCASCV22BB06,,0,0.0,False,False
CCAS0825E671,,0,0.0,False,False
CCAS122417R1,,0,0.0,False,True
CCHALW25B1ND,CCHALW250002,0.0,0.0,False,True
CCASSE2510R2,,0,0.0,False,True
CCHA1225HTPA,,0,0.0,False,True
CWHREG251004,,0,0.0,False,False
PROSCK250002,,0,0.0,False,False
CRED0024IMP1,,0,0.0,False,False
CSYRSE241601,,0,0.0,False,False
CMERSE2415R4,,0,0.0,False,False
PSABEP25B27A,PSABEP250001,0.0,0.0,False,True
CSYRSP2503R3,,0,0.0,False,False
CGEWFM250002,,0,0.0,False,False
PCASJS230001,,0,0.0,False,False
UCAF15250104,,0,0.0,False,False
CMERDN2513R2,,0,0.0,False,True
PCASGE22A001,,0,0.0,False,False
CMERAE2502R1,,0,0.0,False,True
CGRESE2505D1,CGRESE2505R1,0.0,0.0,False,True
CWHRLW250001,MWR0250001,0.0,0.0,False,True
PCHAGE24OLDB,,0,0.0,False,False
QCAS08250122,,0,0.0,False,False
CMERAE2501R1,,0,0.0,False,True
CSABEP25OVFL,,0,0.0,False,False
GWR25-054-0008,,0,0.0,False,False
CCHAHG250005,,0,0.0,False,False
PCASGE23STV3,,0,0.0,False,False
CCASWS2599R1,,0,0.0,False,True
CWHRTD250001,,0,0.0,False,False
CCASDC250701,,0,0.0,False,False
QREDST220001,,0,0.0,False,False
CCAS08256501,,0,0.0,False,False
CCAS1225E182,,0,0.0,False,False
CRED12230001,,0,0.0,False,False
CMER12250834,,0,0.0,False,False
GSYR25-054-0010,,0,0.0,False,True
CWHRLW250003,MWR0250005,0.0,0.0,False,True
CSYRAE2417D2,,0,0.0,False,False
JMERFS2506,,0,0.0,False,False
CCASCK254601,,0,0.0,False,False
PROSHP250003,,0,0.0,False,True
CMER122408R8,,0,0.0,False,True
CMAL0825E522,,0,0.0,False,False
CMER12251601,,0,0.0,False,False
CCASWM25E681,,0,0.0,False,False
CCHAUF250004,,0,0.0,False,True
CMERFS25E091,,0,0.0,False,False
CCHA0825B20P,CCHA08250002,0.0,0.0,False,True
CCASCV22BB03,,0,0.0,False,False
CCASMP258402,,0,0.0,False,False
CPIGUF250002,,0,0.0,False,False
QCHAMP250002,,0,0.0,False,False
CCHAIW24A003,,0,0.0,False,False
PCHACK250003,,0,0.0,False,True
PCAS002300T2,,0,0.0,False,False
CWHRFL250003,,0,0.0,False,False
PSABFL25LEE3,,0,0.0,False,False
CCASIW22BB05,,0,0.0,False,False
QSYRCK250345,,0,0.0,False,False
QSYR1424STV1,,0,0.0,False,False
PSAB0025LEE11,,0,0.0,False,False
CMERCV22BB03,,0,0.0,False,False
PCASAU250419,,0,0.0,False,False
PCHACF240002,,0,0.0,False,False
QCAS0023DRM1,,0,0.0,False,False
CCAS1225E181,,0,0.0,False,False
QMERMP250129,,0,0.0,False,False
CSABPT250001,,0,0.0,False,False
CCAS082533R3,,0,0.0,False,True
CWHR0025LEE1,,0,0.0,False,False
PMERMP252322,,0,0.0,False,False
PCASBV250114,,0,0.0,False,False
PSAB0025LEE4,,0,0.0,False,False
CRED0825ETST,,0,0.0,False,True
CPIGAR250002,,0,0.0,False,False
CROSEP250003,,0,0.0,False,False
PCASBV250005,,0,0.0,False,False
PMERMP250028,,0,0.0,False,False
QRED0023SWT9,,0,0.0,False,False
CMOUSE243BR1,,0,0.0,False,False
JCAS122409-CR,,0,0.0,False,True
PCHACK25WB02,PCHACK250004,0.0,0.0,False,True
CCHAAR250003,,0,0.0,False,True
CWHRPT250010,,0,0.0,False,False
PRED00241000,,0,0.0,False,False
CCAS0825E333,,0,0.0,False,False
CCAS0024CVB1,,0,0.0,False,False
CCHAHG250006,,0,0.0,False,False
PCASMP250166,,0,0.0,False,False
QCASMP259497,,0,0.0,False,False
CCASDC250711,,0,0.0,False,False
PCINMP230051,,0,0.0,False,False
CCASMP256160,,0,0.0,False,False
CCHAAR250005,,0,0.0,False,False
GWR25-054-0055,,0,0.0,False,False
PCASCK250147,,0,0.0,False,False
CCASCK2540R3,,0,0.0,False,True
JMERKE2505,,0,0.0,False,False
CCAS0825E060,,0,0.0,False,False
PRED0023HKC1,,0,0.0,False,False
CROSEP250005,,0,0.0,False,False
PCHATXNV2503,,0,0.0,False,False
UMER1525UP04,,0,0.0,False,False
CSYRSP2503R1,,0,0.0,False,True
PSABMP250002,,0,0.0,False,False
GSYR25-054-0004,,0,0.0,False,False
CCHACV24A004,,0,0.0,False,False
CROSCK250007,,0,0.0,False,False
CCHAMP250003,,0,0.0,False,False
PCASAU250218,,0,0.0,False,False
PMERMP230051,,0,0.0,False,False
PREDIT250002,,0,0.0,False,False
CWHRHS240004,,0,0.0,False,False
GWR25-054-0074,,0,0.0,False,True
QMERMP25D001,,0,0.0,False,False
PMALCR230052,,0,0.0,False,False
PMERMP250023,,0,0.0,False,False
GCSR25-054-0002,,0,0.0,False,True
UCAS15259903,,0,0.0,False,False
CCASWS2499R1,,0,0.0,False,True
PPIGLQ240001,,0,0.0,False,False
PCHAMP250001,,0,0.0,False,True
CMALJW257BR1,,0,0.0,False,True
CROSEP250008,,0,0.0,False,False
CCHBCD25B12A,CCHBCD250001,0.0,0.0,False,True
USYR15250101,,0,0.0,False,False
CCASAU250103,,0,0.0,False,True
QCHAAU250013,,0,0.0,False,False
PCHACK250001,,0,0.0,False,True
QCASCK250244,,0,0.0,False,False
JSYRAE2401,,0,0.0,False,False
CMER12250803,,0,0.0,False,False
QCASCK250344,,0,0.0,False,False
CCASMS25E100,,0,0.0,False,True
CCAS08254926,,0,0.0,False,False
CCHACK25B41B,CCHACK250002,0.0,0.0,False,True
PMALJW250008,,0,0.0,False,False
QCHAAU250009,,0,0.0,False,False
JCASSE2502,,0,0.0,False,False
CCASQT2540R1,,0,0.0,False,True
PCASCK24CC09,,0,0.0,False,False
CWHRUF250004,,0,0.0,False,False
JCASKE2503 - B,,0,0.0,False,False
CCHBJM250001,,0,0.0,False,False
CCASCV23BB03,,0,0.0,False,False
QCASMS250109,,0,0.0,False,False
UMER1525MD05,,0,0.0,False,False
CCASMP25E9D0,,0,0.0,False,False
PCHACK25BWB01,PCHACK250004,0.0,0.0,False,True
PCHAUANV2302,,0,0.0,False,False
CCAS08254501,,0,0.0,False,False
QMERFS250010,,0,0.0,False,False
QMERAO240001,,0,0.0,False,False
CSABHG250002,,0,0.0,False,False
QREWCS22PRT2,,0,0.0,False,False
CMER0023P001,,0,0.0,False,False
CCASSE25E5S1,,0,0.0,False,False
PCASCK24CCHP,,0,0.0,False,False
CSYRSE240711,,0,0.0,False,False
PCHA0025LEE4,,0,0.0,False,False
PSABCD250002,,0,0.0,False,False
CCHACV24B002,,0,0.0,False,False
PCASJS230003,,0,0.0,False,False
CSYR122428P1,,0,0.0,False,False
PMERMP250156,,0,0.0,False,False
GGT25-054-0003,,0,0.0,False,False
CWHREG253802,MWR0250030,0.0,0.0,False,True
CMER1225E122,,0,0.0,False,False
CCAFCR251801,,0,0.0,False,True
CSYRSP250301,,0,0.0,False,True
GSB25-054-0012,,0,0.0,False,False
CMER12253534,,0,0.0,False,False
CSABFM250001,,0,0.0,False,False
CWHRFS250007,,0,0.0,False,False
CSYR08244201,,0,0.0,False,False
CCASMP255060,,0,0.0,False,False
PCAS0024BAS1C,,0,0.0,False,False
PPIGAF250002,,0,0.0,False,False
QCASMP254209,,0,0.0,False,False
USYR15259803,,0,0.0,False,False
CCASAU250202,,0,0.0,False,False
PRED0025PR01,,0,0.0,False,False
CCASIW252401,,0,0.0,False,False
CCHAAU25B09A,CCHAAU250005,0.0,0.0,False,True
CMER12248R95,,0,0.0,False,True
CCAS082504R2,,0,0.0,False,True
PSABFL250001,,0,0.0,False,False
CGEWFM250003,,0,0.0,False,True
CRED0025IW01,,0,0.0,False,False
QSYRGR240001,,0,0.0,False,False
CCASMP25CV01,,0,0.0,False,False
CCAS0022MIMI,,0,0.0,False,False
CCASMP256150,,0,0.0,False,False
CPIGHG25BBK1,CPIGHG250002,0.0,0.0,False,True
QCHAAU2501OW,,0,0.0,False,False
PCHATXNV2509,PCHATXNV2502,0.0,0.0,False,False
PSYRSP250103,,0,0.0,False,False
CMER0825701,,0,0.0,False,False
PCASUA22BBL1,,0,0.0,False,False
CCHAAF25B27B,CCHAAF250005,0.0,0.0,False,True
UCAF1825N103,,0,0.0,False,False
CWHREG253804,MWR0250032,0.0,0.0,False,True
CWHREG253804,MWR0250035,0.0,0.0,False,True
PCAS0022CC01,,0,0.0,False,False
CCHAAF250010,,0,0.0,False,True
QCHAAF250003,,0,0.0,False,False
CCAF08251501,,0,0.0,False,False
PCASCK24BAS4A,,0,0.0,False,False
QSYR00241001,,0,0.0,False,False
CSYRDN25E031,,0,0.0,False,False
GWR25-054-0024,GWR25-054-0025,0.0,0.0,False,True
CCHAMP250002,,0,0.0,False,False
PSABMP250001,,0,0.0,False,False
QREDHT23BAS3,,0,0.0,False,False
CWHR1024CON5,,0,0.0,False,False
QRED00251000,,0,0.0,False,False
QRED00250001,,0,0.0,False,False
CMERFS2509R2,CMERFS2509R1,0.0,0.0,False,True
CWHRCV24A001,,0,0.0,False,False
PCHA0023CV01,,0,0.0,False,False
CMOUSE254AR4,,0,0.0,False,False
CROSEP250002,,0,0.0,False,False
PCASCK241012,,0,0.0,False,True
CCAS3225E141,,0,0.0,False,True
CCASMP25E9D2,,0,0.0,False,False
PMALMC240074,,0,0.0,False,False
PCAFCR240158,,0,0.0,False,False
CCHACK250004,,0,0.0,False,True
CCASMP25E9A3,,0,0.0,False,False
GGT25-054-0004,,0,0.0,False,True
PCHATXNV2501,,0,0.0,False,False
PCAFCR250118,,0,0.0,False,False
UMER1525MD07,,0,0.0,False,False
CSABHG250004,,0,0.0,False,False
CWHREG251003,,0,0.0,False,False
CCHAWV25B61B,CCHAWV250007,0.0,0.0,False,True
GCH25-055-0016,,0,0.0,False,False
CWHREG25OK16,,0,0.0,False,False
CCAS0024CVD1,,0,0.0,False,False
CMERCV23BB01-DSP,,0,0.0,False,True
QREDHT23BAS1,,0,0.0,False,False
UVIO152519C3,,0,0.0,False,False
CMERDN2513R3,,0,0.0,False,True
UCAF15250106,,0,0.0,False,False
CCAS0825E673,,0,0.0,False,True
MWR0250018,,0,0.0,False,False
CWHRZR250002,,0,0.0,False,False
CMERIW23BB01,,0,0.0,False,True
PMERH323STV3,,0,0.0,False,False
CWHRFS250002,,0,0.0,False,False
CGRE122427P2,,0,0.0,False,False
CCASKE2501R1,,0,0.0,False,True
CWHRFS250011,,0,0.0,False,False
CRED0025CSPV,,0,0.0,False,False
CCAF122511R1,,0,0.0,False,True
CCHAHG250004,,0,0.0,False,False
PCASCK250346,,0,0.0,False,False
CCHA1225B47B,CCHA12250006,0.0,0.0,False,True
QCASMS2503R1,,0,0.0,False,True
CALBJM25B02A,,0,0.0,False,False
QCAS002508MP,,0,0.0,False,False
CCHAWV250004,,0,0.0,False,True
CWHREG253801,MWR0250027,0.0,0.0,False,True
CCHALT240001,,0,0.0,False,False
CSABFS250002,,0,0.0,False,False
CWHRFL25LEES,,0,0.0,False,False
CMERDN25E131,,0,0.0,False,True
PSABCK250001,,0,0.0,False,False
CCHBUF25B31A,CCHBUF250001,0.0,0.0,False,True
CSYREP253201,,0,0.0,False,False
PSABCK250002,,0,0.0,False,False
CWHREG255502,MWR0250028,0.0,0.0,False,True
CWHRFL250001,,0,0.0,False,False
QCASMS25E021,,0,0.0,False,False
PMERMP250057,,0,0.0,False,False
CCASWS25E991,,0,0.0,False,True
QCAS1422A001,,0,0.0,False,False
PCAS0024BAS2A,,0,0.0,False,False
PMERGE22UA03,,0,0.0,False,False
QRED1423STP4,,0,0.0,False,False
CCHAWV250008,,0,0.0,False,False
CCASDC25BOTT,,0,0.0,False,False
PMERMP255456,,0,0.0,False,True
CWHR0025LEE5,CGEWFM250003,0.0,0.0,False,True
PSYRCK250345,,0,0.0,False,False
CCAS082563R1,,0,0.0,False,True
QMERMP250227,,0,0.0,False,False
QCHADH230001,,0,0.0,False,False
CGRBDN250002,,0,0.0,False,False
CMER0825E021,,0,0.0,False,True
GWR25-054-0053,,0,0.0,False,False
CGRESE2501P1,,0,0.0,False,False
GSB25-054-0007,,0,0.0,False,True
CSYREP253231,,0,0.0,False,False
CSYR0024P000,,0,0.0,False,False
CVIO1225B43A,,0,0.0,False,False
CWHRCV24DRY8,,0,0.0,False,False
CCASMS25E102,,0,0.0,False,False
CSABCV240003,,0,0.0,False,False
CCAS0825E330,,0,0.0,False,True
CGRE082401D4,,0,0.0,False,False
CMER122409R3,,0,0.0,False,False
CWHREG25LEE3,CWHREG255538,0.0,0.0,False,True
CWHREG25LEE3,CWHREG253855,0.0,0.0,False,True
PCHAGE230005,,0,0.0,False,False
PCASHN240122,,0,0.0,False,False
UCAF15250103,,0,0.0,False,False
CSYRSE240301,,0,0.0,False,False
PSPKLQNVBRT1,,0,0.0,False,False
CCAS1225E491,,0,0.0,False,False
CPIGAR250004,,0,0.0,False,False
CCAS082506R3,,0,0.0,False,True
GWR25-054-0022,,0,0.0,False,True
CCHAWV25B59A,CCHAWV250003,0.0,0.0,False,True
CWHREG253806,,0,0.0,False,False
CCHAAR25STA1,,0,0.0,False,False
CCHAAF25STA2,,0,0.0,False,False
CCHALW25B1NP,CCHALW250002,0.0,0.0,False,True
GGT25-054-0002,GGT25-054-0001,0.0,0.0,False,False
CCAS122517R3,,0,0.0,False,False
GWR25-054-0072,,0,0.0,False,False
PPIGAR250004,,0,0.0,False,False
CCHAHG25STA1,,0,0.0,False,False
CCASCK2540R1,,0,0.0,False,True
CCHAUF250006,,0,0.0,False,True
GWR25-054-0032,,0,0.0,False,False
CCHAFL25LEE3,,0,0.0,False,False
PCHAAF250016,,0,0.0,False,False
PCASAU240006,,0,0.0,False,False
CCAS08256301,,0,0.0,False,False
CCASDC250705,,0,0.0,False,False
CCASDC250707,,0,0.0,False,False
CCAS0023SAD1,,0,0.0,False,False
CWHRFS250021,,0,0.0,False,False
CWHREG255503,,0,0.0,False,True
CCASWM2512R1,,0,0.0,False,True
PCHA0024CVM7,,0,0.0,False,False
MWR0250003,,0,0.0,False,True
CWHRPT250001,,0,0.0,False,False
CMUCV8250002,,0,0.0,False,False
PCASJS230002,,0,0.0,False,False
PCASBV250102,,0,0.0,False,False
PCASMP250365,,0,0.0,False,False
PSAB0025LEE5,,0,0.0,False,False
CCHAWV25B08A,CCHAWV250001,0.0,0.0,False,True
CCASMP258501,,0,0.0,False,False
CCAFFS2501R8,,0,0.0,False,False
CCASCK25E472,,0,0.0,False,False
CMER1225E120,,0,0.0,False,True
CWHR0025LEE2,,0,0.0,False,False
PMERH323STV5,,0,0.0,False,False
CMALSE2522R2,,0,0.0,False,True
PCASWM230017,,0,0.0,False,False
QCHAAU250011,,0,0.0,False,False
QMERMP250329,,0,0.0,False,False
CSYR12255601,,0,0.0,False,False
CWHWBYNVCN24,,0,0.0,False,False
QCHAAU250008,,0,0.0,False,False
PCASCK250244,,0,0.0,False,False
CGRE122427R2,,0,0.0,False,False
QCAS00230001,,0,0.0,False,False
PCASMP257980,,0,0.0,False,False
PROSCK250003,,0,0.0,False,False
CCAF1825N1R1,,0,0.0,False,True
CCHBJM250002,,0,0.0,False,True
CRED0023P001,,0,0.0,False,False
CSABHG250001,,0,0.0,False,False
CCASSE2510R3,,0,0.0,False,True
CMERIW22BB02,,0,0.0,False,False
CSYR08243803,,0,0.0,False,False
CCHA1224LITE,,0,0.0,False,False
QPIGAF250001,,0,0.0,False,True
CSABMP25B11A,CSABMP250001,0.0,0.0,False,True
PMERMP24TR52(BG),,0,0.0,False,False
CCAS08254529,,0,0.0,False,False
UMAL15250102,,0,0.0,False,False
CWHRFS250008,,0,0.0,False,False
CCHACV24A001,CCHACV24A007,0.0,0.0,False,True
CCASAU250102,,0,0.0,False,False
CCAF002508MP,,0,0.0,False,True
JMERSE2403,,0,0.0,False,False
PCHAAF25MP01,,0,0.0,False,False
PSYRMA24JW73,,0,0.0,False,False
UCAF15259504,,0,0.0,False,False
CCASEC23BB02,,0,0.0,False,False
GWR25-054-0080,,0,0.0,False,False
CWHREG230004,,0,0.0,False,False
CCHAUF25BBLA,CCHAUF250001,0.0,0.0,False,True
PCAS0024BAS4B,,0,0.0,False,False
CSABAF250005,,0,0.0,False,False
QPIG14NVCAN2,,0,0.0,False,False
CRED0024SLS1,,0,0.0,False,False
CMERKE2501R1,,0,0.0,False,True
CMERSE2419R2,,0,0.0,False,True
PCAS0025PR01,,0,0.0,False,False
QCASMP250196,,0,0.0,False,False
CCHA1225B41A,CCHA12250008,0.0,0.0,False,True
PWHWTXNV0001,,0,0.0,False,True
CCAF1825S1R1,CMER152502R1,0.0,0.0,False,True
QCHA14NV1.5L,,0,0.0,False,False
CSYRIW24P1P9,,0,0.0,False,False
GWR25-054-0051,,0,0.0,False,False
PMERAU25E103,,0,0.0,False,False
PMERMP250154,,0,0.0,False,False
CCHA12250007,,0,0.0,False,True
CSABAV25B28A,CSABAV250004,0.0,0.0,False,True
QMERAO250139,,0,0.0,False,False
CCHAAU25TOP1,,0,0.0,False,False
PCHAAF250011,,0,0.0,False,False
CCAFFS2501R2,,0,0.0,False,True
PCAS0024PR08,,0,0.0,False,False
PCASEP240106,,0,0.0,False,False
CCASAU250204,,0,0.0,False,False
PCASEP250607,,0,0.0,False,False
CMERDC25E133,,0,0.0,False,False
CSYR0022XTR2,,0,0.0,False,False
CSABAF250002,,0,0.0,False,False
CWHRPT250011,,0,0.0,False,False
PCAS00231000,,0,0.0,False,False
JCASKE2406,,0,0.0,False,False
CMERFS2509R1,,0,0.0,False,True
CMERDN241301,,0,0.0,False,False
JCAFFN2501,,0,0.0,False,False
CMER152501R1,,0,0.0,False,True
PCHAAF250006,,0,0.0,False,False
CCHAAF25B28A,CCHAAF250010,0.0,0.0,False,True
CWHRUF250001,,0,0.0,False,False
PSABCK250003,,0,0.0,False,False
CCHAWV250001,,0,0.0,False,True
CSABLT240002,,0,0.0,False,False
CABAJM25TUL2,,0,0.0,False,False
CMERDC24R302,,0,0.0,False,True
PCAS1224CC14-CR,,0,0.0,False,True
GCH25-054-0048,GCH25-054-0049,0.0,0.0,False,True
PCASCK25E344,,0,0.0,False,False
CPIG0025LEE2,,0,0.0,False,False
CPIGUF250001,,0,0.0,False,False
PCAFCR241158,,0,0.0,False,False
PCHA0025LEE6,,0,0.0,False,False
MWR0250034,,0,0.0,False,False
GSYR25-054-0003,GSYR25-054-0012,0.0,0.0,False,False
GSYR25-054-0003,GSYR25-054-0007,0.0,0.0,False,False
PCHACK25B42R,PCHACK25B42P,0.0,0.0,False,True
PSYR0021RP16,,0,0.0,False,False
PCASWM230016,,0,0.0,False,False
QCASMP252396,,0,0.0,False,False
PMALDR25MP01,,0,0.0,False,False
UCAF15259506,,0,0.0,False,False
QCASMP250396,,0,0.0,False,False
CABAJM25CLY1,,0,0.0,False,False
CCHADR250003,,0,0.0,False,False
CROSCK250009,,0,0.0,False,False
QMER0125MPAU,,0,0.0,False,False
CMOU122427P1,,0,0.0,False,False
CCHAUF250017,,0,0.0,False,True
GGT25-054-0010,,0,0.0,False,False
PCASCK250046,,0,0.0,False,False
CCAS0825E331,,0,0.0,False,False
GCH25-054-0042,GCH25-054-0043,0.0,0.0,False,False
CCHAIW24A001,,0,0.0,False,False
CSYR082442R2,,0,0.0,False,False
PSABGW250005,,0,0.0,False,False
CSABFS250004,,0,0.0,False,False
QCASMP250190,,0,0.0,False,False
CCASIW22BB06,,0,0.0,False,False
CCHAUF25BZ8C,CCHAUF250005,0.0,0.0,False,True
PCHATXNVA001,,0,0.0,False,False
CMOU082543R1,,0,0.0,False,True
CMER1225E123,,0,0.0,False,False
CCASSE256AR1,,0,0.0,False,True
CGRE0824KAT1,,0,0.0,False,False
CCAS0023ME01,,0,0.0,False,True
CGRE122527R1,,0,0.0,False,True
CMERDC251301,,0,0.0,False,False
PCHA0025LEE8,,0,0.0,False,False
USYR15259801,,0,0.0,False,False
PCASGE23STV5,,0,0.0,False,False
PCASMS251114,,0,0.0,False,False
CCAS0025IW02,,0,0.0,False,False
PROSUF250001,,0,0.0,False,False
CWHR0025LEE4,CWHRPT250013,0.0,0.0,False,True
CWHRCV24B003,,0,0.0,False,False
CCASRM2502R1,,0,0.0,False,True
CCHAUF250016,,0,0.0,False,True
CCASMP25E9C2,,0,0.0,False,False
PCASCK25EX47,,0,0.0,False,False
CMER0825E352,,0,0.0,False,True
PCASHN240123,,0,0.0,False,False
CROSMC250002,,0,0.0,False,False
GSYR25-054-0011,,0,0.0,False,True
PMERAU250203,,0,0.0,False,False
CWHRTD250005,,0,0.0,False,False
CCAS0024CVG1,,0,0.0,False,False
CMOUMA24E7P3,,0,0.0,False,False
UCAS15259905,,0,0.0,False,False
QMERMP253927,,0,0.0,False,False
JMERJW2407,,0,0.0,False,False
MWR0250001,,0,0.0,False,True
CCAS082504R1,,0,0.0,False,True
CWHRCV24DRY1,,0,0.0,False,False
CBONJW254BR2,,0,0.0,False,True
UCAF15259510,,0,0.0,False,False
CMERFS250501,,0,0.0,False,False
CSABAV250006,,0,0.0,False,False
CCAS08256302,,0,0.0,False,False
PCASEP250107,,0,0.0,False,True
PPIGAR250002,,0,0.0,False,False
PCASMS250011,,0,0.0,False,False
CWHRTD250007,,0,0.0,False,False
CWHRUF250006,,0,0.0,False,False
CSYREP253102,,0,0.0,False,False
CCHAHG25BHEA,CCHAHG250003,0.0,0.0,False,True
QCHABT23A001,,0,0.0,False,False
CMER1225CV01,,0,0.0,False,True
PPIGFL250003,,0,0.0,False,False
CCHALW250004,MCH0250004,0.0,0.0,False,True
CCASSE25E4S1,,0,0.0,False,False
CMERDC24R301,,0,0.0,False,False
CSABLW250001,MSB0250001,0.0,0.0,False,True
CSABLW250001,MSB0250003,0.0,0.0,False,True
CROSID250001,,0,0.0,False,False
PSYR0021RP01,,0,0.0,False,False
PCASMPCS9798,,0,0.0,False,False
CCASEC23BB01,JMERCV23FB01,0.0,0.0,False,False
PWHW0025LEE1,PPIGHP250001,0.0,0.0,False,True
QCASEP250208,,0,0.0,False,False
CCHADR250002,,0,0.0,False,False
CCHAUF250012,,0,0.0,False,True
PSYR0021RP15,,0,0.0,False,False
CGRESE2505R2,,0,0.0,False,True
PCINMP240083,,0,0.0,False,False
CCASAU250203,,0,0.0,False,False
CCHAWV25VFO1,CCHAWV25B61A,0.0,0.0,False,True
CCASIW249901,,0,0.0,False,True
CWHRFS250013,,0,0.0,False,False
CCHAAF25B27P,CCHAAF250002,0.0,0.0,False,True
CCAS082531R4,CCASBV2504R1,0.0,0.0,False,True
CCINSE252B01,,0,0.0,False,False
CCHAUA22A001,,0,0.0,False,False
CSYRSP240304,,0,0.0,False,False
CSYR082442P1,,0,0.0,False,False
CMERSE2515R1,,0,0.0,False,True
CCHAUF250001,,0,0.0,False,True
CCASBS24BB01,,0,0.0,False,False
UCAS15250104,,0,0.0,False,False
CCINSE242B01,,0,0.0,False,True
CROSLR250001,,0,0.0,False,False
PCASGE23STV4,,0,0.0,False,False
PCHAGW230075,,0,0.0,False,False
CVIO1225TUL7,,0,0.0,False,False
GWR25-054-0021,GWR25-054-0022,0.0,0.0,False,True
GWR25-054-0021,GWR25-054-0027,0.0,0.0,False,True
PCASBV251234,,0,0.0,False,False
CSYRSP2503P1,CSYRSP2503R1,0.0,0.0,False,True
CROSMC25MV01,,0,0.0,False,False
PCASMP23CV03,,0,0.0,False,False
PMERMP240055,,0,0.0,False,False
PSYR0021RP14,,0,0.0,False,False
CABAJM25EGG2,,0,0.0,False,False
PCASMS251411,,0,0.0,False,False
GWR25-054-0010,GWR25-054-0011,0.0,0.0,False,True
GWR25-054-0010,GWR25-054-0012,0.0,0.0,False,True
PMERMP25D223,,0,0.0,False,False
CCHAAR250004,,0,0.0,False,False
CMER12254016,,0,0.0,False,False
PROSUANV2223,,0,0.0,False,False
UCAF15259501,,0,0.0,False,False
QCHA1424A001,,0,0.0,False,False
CMER08241801,,0,0.0,False,False
CMOU082443R2,,0,0.0,False,False
CCHAUF25CLN4,CCHAUF250016,0.0,0.0,False,True
CCAS082532R3,,0,0.0,False,True
CCHALW250002,,0,0.0,False,True
CCHA1225B13A,,0,0.0,False,False
UMER1525UP03,,0,0.0,False,False
CCASCK25E400,,0,0.0,False,False
QMOUMP240002,,0,0.0,False,False
DCHABRNV0001,,0,0.0,False,False
CPIGAR250007,,0,0.0,False,False
QCHAAF250004,,0,0.0,False,False
CCASMP25E9B0,,0,0.0,False,False
PRED00240001,,0,0.0,False,False
PCASBV251235,,0,0.0,False,False
QCASCK24ABB1,,0,0.0,False,False
CCHAAU250001,,0,0.0,False,False
PCASGE22A002,,0,0.0,False,False
JMER14BD2413,,0,0.0,False,False
CCAS082531R1,,0,0.0,False,True
CMAL0023SAD1,,0,0.0,False,False
CSYRSE2516P1,,0,0.0,False,False
CMER12250801,,0,0.0,False,False
PMERFS250036,,0,0.0,False,False
UCAS2023SVCS,,0,0.0,False,False
JMER122402,,0,0.0,False,False
CCAS152599R3,,0,0.0,False,False
PREDMA240156,,0,0.0,False,False
JCASBD2505-2,,0,0.0,False,False
CCHA0025LEE3,,0,0.0,False,False
GSYR25-054-0008,,0,0.0,False,True
CCASDC25TOBO,,0,0.0,False,False
GWR25-054-0036,,0,0.0,False,False
CCHAAR250007,,0,0.0,False,False
CWHREG25B29A,CWHREG255503,0.0,0.0,False,True
CSABMP250004,,0,0.0,False,False
QCASEP251001,,0,0.0,False,False
PMERMP252223,,0,0.0,False,False
QMERFS251036,,0,0.0,False,False
PCASAU250119,,0,0.0,False,False
